Name,Points,Time,Error,Timestamp
ROCm (rocrand unoptimized),100000000,1.018950,0.0000526159,2025-11-03 01:55:41
ROCm (hiprand),1000,0.000134,0.0006976941,2025-11-03 01:55:55
ROCm (hiprand),10000,0.000161,0.0068023059,2025-11-03 01:55:55
ROCm (hiprand),100000,0.000219,0.0008323059,2025-11-03 01:55:55
ROCm (hiprand),1000000,0.001149,0.0003276941,2025-11-03 01:55:55
ROCm (hiprand),10000000,0.010804,0.0001308941,2025-11-03 01:55:55
ROCm (hiprand),100000000,0.118879,0.0000396441,2025-11-03 01:55:55
ROCm (hiprand),1000000000,1.327646,0.0000018101,2025-11-03 01:55:55
ROCm (rocrand),1000,0.000020,0.0016976941,2025-11-03 01:55:55
ROCm (rocrand),10000,0.000014,0.0095976941,2025-11-03 01:55:55
ROCm (rocrand),100000,0.000024,0.0005376941,2025-11-03 01:55:55
ROCm (rocrand),1000000,0.000150,0.0000286941,2025-11-03 01:55:55
ROCm (rocrand),10000000,0.001417,0.0001495941,2025-11-03 01:55:55
ROCm (rocrand),100000000,0.014073,0.0000286741,2025-11-03 01:55:55
ROCm (rocrand),1000000000,0.140637,0.0000005369,2025-11-03 01:55:55
ROCm + OpenMP (no UPM),1000,0.035189,0.0016976941,2025-11-03 01:55:55
ROCm + OpenMP (no UPM),10000,0.000116,0.0004023059,2025-11-03 01:55:55
ROCm + OpenMP (no UPM),100000,0.000254,0.0000723059,2025-11-03 01:55:55
ROCm + OpenMP (no UPM),1000000,0.000822,0.0000143059,2025-11-03 01:55:55
ROCm + OpenMP (no UPM),10000000,0.005315,0.0000091941,2025-11-03 01:55:55
ROCm + OpenMP (no UPM),100000000,0.050580,0.0000000841,2025-11-03 01:55:55
ROCm + OpenMP (no UPM),1000000000,0.502135,0.0000000601,2025-11-03 01:55:55
ROCm + OpenMP,1000,0.013394,0.0006976941,2025-11-03 01:56:43
ROCm + OpenMP,10000,0.000027,0.0557023059,2025-11-03 01:56:43
ROCm + OpenMP,100000,0.000058,0.0000123059,2025-11-03 01:56:43
ROCm + OpenMP,1000000,0.000690,0.0000246941,2025-11-03 01:56:43
ROCm + OpenMP,10000000,0.003554,0.0000114059,2025-11-03 01:56:43
ROCm + OpenMP,100000000,0.028806,0.0000002341,2025-11-03 01:56:43
ROCm + OpenMP,1000000000,0.276350,0.0000000409,2025-11-03 01:56:43
ROCm (hiprand unoptimized),1000,0.015395,0.0053023059,2025-11-03 01:59:08
ROCm (hiprand unoptimized),10000,0.018952,0.0036023059,2025-11-03 01:59:08
ROCm (hiprand unoptimized),100000,0.027924,0.0012323059,2025-11-03 01:59:08
ROCm (hiprand unoptimized),1000000,0.207463,0.0007346941,2025-11-03 01:59:08
ROCm (hiprand unoptimized),10000000,2.208735,0.0000131059,2025-11-03 01:59:08
ROCm (hiprand unoptimized),100000000,23.572077,0.0000124741,2025-11-03 01:59:08
ROCm (rocrand unoptimized),1000,0.000471,0.0026976941,2025-11-03 01:59:08
ROCm (rocrand unoptimized),10000,0.000444,0.0037976941,2025-11-03 01:59:08
ROCm (rocrand unoptimized),100000,0.001557,0.0000976941,2025-11-03 01:59:08
ROCm (rocrand unoptimized),1000000,0.016855,0.0001986941,2025-11-03 01:59:08
