Name,Points,Time,CorrectResult,Timestamp
ROCm (rocBLAS),10000,0.0055966360,1,2025-11-07 07:31:12
ROCm (rocBLAS),100000,0.004940,1,2025-10-31 09:09:06
ROCm (rocBLAS),1000000,0.0053727740,1,2025-11-07 07:31:12
ROCm (rocBLAS),10000000,0.0057344070,1,2025-11-07 07:31:12
ROCm (rocBLAS),100000000,0.0065472540,1,2025-11-07 07:31:12
ROCm (rocBLAS),1000000000,0.0189964770,1,2025-11-07 07:31:12
OpenMP,1000,0.0000137700,1,2025-11-07 07:53:35
OpenMP,10000,0.0000127800,1,2025-11-07 07:53:35
OpenMP,100000,0.0000310200,1,2025-11-07 07:53:35
OpenMP,1000000,0.0000976810,1,2025-11-07 07:53:35
OpenMP,10000000,0.0004358240,1,2025-11-07 07:53:35
OpenMP,100000000,0.0035155210,1,2025-11-07 07:53:35
OpenMP,1000000000,0.0341383420,1,2025-11-07 07:53:35
OpenMP,1000,0.0000152310,1,2025-11-07 07:54:43
OpenMP,10000,0.0000140900,1,2025-11-07 07:54:43
OpenMP,100000,0.0000332900,1,2025-11-07 07:54:43
OpenMP,1000000,0.0000941600,1,2025-11-07 07:54:43
OpenMP,10000000,0.0004229830,1,2025-11-07 07:54:43
OpenMP,100000000,0.0035149790,1,2025-11-07 07:54:43
OpenMP,1000000000,0.0341148550,1,2025-11-07 07:54:43
OpenMP,1000,0.0000152400,1,2025-11-07 07:55:52
OpenMP,10000,0.0000146500,1,2025-11-07 07:55:52
OpenMP,100000,0.0000368300,1,2025-11-07 07:55:52
OpenMP,1000000,0.0001076210,1,2025-11-07 07:55:52
OpenMP,10000000,0.0003905130,1,2025-11-07 07:55:52
OpenMP,100000000,0.0035033180,1,2025-11-07 07:55:52
OpenMP,1000000000,0.0341234110,1,2025-11-07 07:55:52
OpenMP,1000,0.0000145000,1,2025-11-07 07:57:00
OpenMP,10000,0.0000136110,1,2025-11-07 07:57:00
OpenMP,100000,0.0000340610,1,2025-11-07 07:57:00
OpenMP,1000000,0.0000697810,1,2025-11-07 07:57:00
OpenMP,10000000,0.0004297440,1,2025-11-07 07:57:00
OpenMP,100000000,0.0035162090,1,2025-11-07 07:57:00
OpenMP,1000000000,0.0341301420,1,2025-11-07 07:57:00
OpenMP,1000,0.0000125300,1,2025-11-07 07:58:09
OpenMP,10000,0.0000109200,1,2025-11-07 07:58:09
OpenMP,100000,0.0000244010,1,2025-11-07 07:58:09
OpenMP,1000000,0.0001008810,1,2025-11-07 07:58:09
OpenMP,10000000,0.0004465130,1,2025-11-07 07:58:09
OpenMP,100000000,0.0035214100,1,2025-11-07 07:58:09
OpenMP,1000000000,0.0341275750,1,2025-11-07 07:58:09
OpenMP,1000,0.0000122900,1,2025-11-07 07:59:17
OpenMP,10000,0.0000104400,1,2025-11-07 07:59:17
OpenMP,100000,0.0000225500,1,2025-11-07 07:59:17
OpenMP,1000000,0.0001109900,1,2025-11-07 07:59:17
OpenMP,10000000,0.0004782640,1,2025-11-07 07:59:17
OpenMP,100000000,0.0035247390,1,2025-11-07 07:59:17
OpenMP,1000000000,0.0341208270,1,2025-11-07 07:59:17
OpenMP,1000,0.0000145300,1,2025-11-07 08:00:26
OpenMP,10000,0.0000139600,1,2025-11-07 08:00:26
OpenMP,100000,0.0000343710,1,2025-11-07 08:00:26
OpenMP,1000000,0.0000955510,1,2025-11-07 08:00:26
OpenMP,10000000,0.0004102840,1,2025-11-07 08:00:26
OpenMP,100000000,0.0035179500,1,2025-11-07 08:00:26
OpenMP,1000000000,0.0341626260,1,2025-11-07 08:00:26
OpenMP,1000,0.0000137200,1,2025-11-07 08:01:35
OpenMP,10000,0.0000130000,1,2025-11-07 08:01:35
OpenMP,100000,0.0000307800,1,2025-11-07 08:01:35
OpenMP,1000000,0.0000916900,1,2025-11-07 08:01:35
OpenMP,10000000,0.0003942430,1,2025-11-07 08:01:35
OpenMP,100000000,0.0035259990,1,2025-11-07 08:01:35
OpenMP,1000000000,0.0341451190,1,2025-11-07 08:01:35
OpenMP,1000,0.0000134000,1,2025-11-07 08:02:43
OpenMP,10000,0.0000126000,1,2025-11-07 08:02:43
OpenMP,100000,0.0000318000,1,2025-11-07 08:02:43
OpenMP,1000000,0.0000906610,1,2025-11-07 08:02:43
OpenMP,10000000,0.0004129630,1,2025-11-07 08:02:43
OpenMP,100000000,0.0035100690,1,2025-11-07 08:02:43
OpenMP,1000000000,0.0341307270,1,2025-11-07 08:02:43
OpenMP,1000,0.0000129300,1,2025-11-07 08:03:52
OpenMP,10000,0.0000120400,1,2025-11-07 08:03:52
OpenMP,100000,0.0000281500,1,2025-11-07 08:03:52
OpenMP,1000000,0.0000986010,1,2025-11-07 08:03:52
OpenMP,10000000,0.0004131930,1,2025-11-07 08:03:52
OpenMP,100000000,0.0035092000,1,2025-11-07 08:03:52
OpenMP,1000000000,0.0341373120,1,2025-11-07 08:03:52
Kokkos (simple),1000,0.0000201200,1,2025-11-07 08:11:53
Kokkos (simple),10000,0.0000118710,1,2025-11-07 08:11:53
Kokkos (simple),100000,0.0000101700,1,2025-11-07 08:11:53
Kokkos (simple),1000000,0.0000156000,1,2025-11-07 08:11:53
Kokkos (simple),10000000,0.0001346810,1,2025-11-07 08:11:53
Kokkos (simple),100000000,0.0013786820,1,2025-11-07 08:11:53
Kokkos (simple),1000000000,0.0136050240,1,2025-11-07 08:11:53
Kokkos (KokkosBLAS),1000,0.0000101400,1,2025-11-07 08:11:53
Kokkos (KokkosBLAS),10000,0.0000102610,1,2025-11-07 08:11:53
Kokkos (KokkosBLAS),100000,0.0000157000,1,2025-11-07 08:11:53
Kokkos (KokkosBLAS),1000000,0.0000168000,1,2025-11-07 08:11:53
Kokkos (KokkosBLAS),10000000,0.0001576410,1,2025-11-07 08:11:53
Kokkos (KokkosBLAS),100000000,0.0013722910,1,2025-11-07 08:11:53
Kokkos (KokkosBLAS),1000000000,0.0136340540,1,2025-11-07 08:11:53
Kokkos (simple),1000,0.0000216100,1,2025-11-07 08:13:40
Kokkos (simple),10000,0.0000108800,1,2025-11-07 08:13:40
Kokkos (simple),100000,0.0000145210,1,2025-11-07 08:13:40
Kokkos (simple),1000000,0.0000274000,1,2025-11-07 08:13:40
Kokkos (simple),10000000,0.0001502720,1,2025-11-07 08:13:40
Kokkos (simple),100000000,0.0013770510,1,2025-11-07 08:13:40
Kokkos (simple),1000000000,0.0136359450,1,2025-11-07 08:13:40
Kokkos (KokkosBLAS),1000,0.0000116000,1,2025-11-07 08:13:40
Kokkos (KokkosBLAS),10000,0.0000094110,1,2025-11-07 08:13:40
Kokkos (KokkosBLAS),100000,0.0000150400,1,2025-11-07 08:13:40
Kokkos (KokkosBLAS),1000000,0.0000419800,1,2025-11-07 08:13:40
Kokkos (KokkosBLAS),10000000,0.0001520110,1,2025-11-07 08:13:40
Kokkos (KokkosBLAS),100000000,0.0013720620,1,2025-11-07 08:13:40
Kokkos (KokkosBLAS),1000000000,0.0136322560,1,2025-11-07 08:13:40
Kokkos (simple),1000,0.0000205200,1,2025-11-07 08:15:28
Kokkos (simple),10000,0.0000108900,1,2025-11-07 08:15:28
Kokkos (simple),100000,0.0000101700,1,2025-11-07 08:15:28
Kokkos (simple),1000000,0.0000447400,1,2025-11-07 08:15:28
Kokkos (simple),10000000,0.0001575810,1,2025-11-07 08:15:28
Kokkos (simple),100000000,0.0013786720,1,2025-11-07 08:15:28
Kokkos (simple),1000000000,0.0136359850,1,2025-11-07 08:15:28
Kokkos (KokkosBLAS),1000,0.0000108300,1,2025-11-07 08:15:28
Kokkos (KokkosBLAS),10000,0.0000097400,1,2025-11-07 08:15:28
Kokkos (KokkosBLAS),100000,0.0000141700,1,2025-11-07 08:15:28
Kokkos (KokkosBLAS),1000000,0.0000138900,1,2025-11-07 08:15:28
Kokkos (KokkosBLAS),10000000,0.0001515210,1,2025-11-07 08:15:28
Kokkos (KokkosBLAS),100000000,0.0013758720,1,2025-11-07 08:15:28
Kokkos (KokkosBLAS),1000000000,0.0136017950,1,2025-11-07 08:15:28
Kokkos (simple),1000,0.0000200700,1,2025-11-07 08:17:15
Kokkos (simple),10000,0.0000100110,1,2025-11-07 08:17:15
Kokkos (simple),100000,0.0000095800,1,2025-11-07 08:17:15
Kokkos (simple),1000000,0.0000151100,1,2025-11-07 08:17:15
Kokkos (simple),10000000,0.0001558310,1,2025-11-07 08:17:15
Kokkos (simple),100000000,0.0013791630,1,2025-11-07 08:17:15
Kokkos (simple),1000000000,0.0136054150,1,2025-11-07 08:17:15
Kokkos (KokkosBLAS),1000,0.0000116900,1,2025-11-07 08:17:15
Kokkos (KokkosBLAS),10000,0.0000091900,1,2025-11-07 08:17:15
Kokkos (KokkosBLAS),100000,0.0000095410,1,2025-11-07 08:17:15
Kokkos (KokkosBLAS),1000000,0.0000140500,1,2025-11-07 08:17:15
Kokkos (KokkosBLAS),10000000,0.0001287110,1,2025-11-07 08:17:15
Kokkos (KokkosBLAS),100000000,0.0013904020,1,2025-11-07 08:17:15
Kokkos (KokkosBLAS),1000000000,0.0136020760,1,2025-11-07 08:17:15
Kokkos (simple),1000,0.0000230000,1,2025-11-07 08:19:02
Kokkos (simple),10000,0.0000103300,1,2025-11-07 08:19:02
Kokkos (simple),100000,0.0000097000,1,2025-11-07 08:19:02
Kokkos (simple),1000000,0.0000138700,1,2025-11-07 08:19:02
Kokkos (simple),10000000,0.0001726220,1,2025-11-07 08:19:02
Kokkos (simple),100000000,0.0013957020,1,2025-11-07 08:19:02
Kokkos (simple),1000000000,0.0136056260,1,2025-11-07 08:19:02
Kokkos (KokkosBLAS),1000,0.0000110500,1,2025-11-07 08:19:02
Kokkos (KokkosBLAS),10000,0.0000097100,1,2025-11-07 08:19:02
Kokkos (KokkosBLAS),100000,0.0000134600,1,2025-11-07 08:19:02
Kokkos (KokkosBLAS),1000000,0.0000140100,1,2025-11-07 08:19:02
Kokkos (KokkosBLAS),10000000,0.0001297810,1,2025-11-07 08:19:02
Kokkos (KokkosBLAS),100000000,0.0013735620,1,2025-11-07 08:19:02
Kokkos (KokkosBLAS),1000000000,0.0136023270,1,2025-11-07 08:19:02
Kokkos (simple),1000,0.0000200700,1,2025-11-07 08:20:49
Kokkos (simple),10000,0.0000098300,1,2025-11-07 08:20:49
Kokkos (simple),100000,0.0000106300,1,2025-11-07 08:20:49
Kokkos (simple),1000000,0.0000147900,1,2025-11-07 08:20:49
Kokkos (simple),10000000,0.0001550410,1,2025-11-07 08:20:49
Kokkos (simple),100000000,0.0013767320,1,2025-11-07 08:20:49
Kokkos (simple),1000000000,0.0136364470,1,2025-11-07 08:20:49
Kokkos (KokkosBLAS),1000,0.0000107900,1,2025-11-07 08:20:49
Kokkos (KokkosBLAS),10000,0.0000094800,1,2025-11-07 08:20:49
Kokkos (KokkosBLAS),100000,0.0000153100,1,2025-11-07 08:20:49
Kokkos (KokkosBLAS),1000000,0.0000326600,1,2025-11-07 08:20:49
Kokkos (KokkosBLAS),10000000,0.0001206210,1,2025-11-07 08:20:49
Kokkos (KokkosBLAS),100000000,0.0013909210,1,2025-11-07 08:20:49
Kokkos (KokkosBLAS),1000000000,0.0136021950,1,2025-11-07 08:20:49
Kokkos (simple),1000,0.0000202200,1,2025-11-07 08:22:36
Kokkos (simple),10000,0.0000095200,1,2025-11-07 08:22:36
Kokkos (simple),100000,0.0000094600,1,2025-11-07 08:22:36
Kokkos (simple),1000000,0.0000145310,1,2025-11-07 08:22:36
Kokkos (simple),10000000,0.0001631110,1,2025-11-07 08:22:36
Kokkos (simple),100000000,0.0013957920,1,2025-11-07 08:22:36
Kokkos (simple),1000000000,0.0136055650,1,2025-11-07 08:22:36
Kokkos (KokkosBLAS),1000,0.0000104600,1,2025-11-07 08:22:36
Kokkos (KokkosBLAS),10000,0.0000090300,1,2025-11-07 08:22:36
Kokkos (KokkosBLAS),100000,0.0000131100,1,2025-11-07 08:22:36
Kokkos (KokkosBLAS),1000000,0.0000140800,1,2025-11-07 08:22:36
Kokkos (KokkosBLAS),10000000,0.0001552010,1,2025-11-07 08:22:36
Kokkos (KokkosBLAS),100000000,0.0013743720,1,2025-11-07 08:22:36
Kokkos (KokkosBLAS),1000000000,0.0136324150,1,2025-11-07 08:22:36
Kokkos (simple),1000,0.0000210710,1,2025-11-07 08:24:24
Kokkos (simple),10000,0.0000098400,1,2025-11-07 08:24:24
Kokkos (simple),100000,0.0000115300,1,2025-11-07 08:24:24
Kokkos (simple),1000000,0.0000147310,1,2025-11-07 08:24:24
Kokkos (simple),10000000,0.0001609720,1,2025-11-07 08:24:24
Kokkos (simple),100000000,0.0014073030,1,2025-11-07 08:24:24
Kokkos (simple),1000000000,0.0136106070,1,2025-11-07 08:24:24
Kokkos (KokkosBLAS),1000,0.0000111100,1,2025-11-07 08:24:24
Kokkos (KokkosBLAS),10000,0.0000100500,1,2025-11-07 08:24:24
Kokkos (KokkosBLAS),100000,0.0000156300,1,2025-11-07 08:24:24
Kokkos (KokkosBLAS),1000000,0.0000141900,1,2025-11-07 08:24:24
Kokkos (KokkosBLAS),10000000,0.0001235910,1,2025-11-07 08:24:24
Kokkos (KokkosBLAS),100000000,0.0013917520,1,2025-11-07 08:24:24
Kokkos (KokkosBLAS),1000000000,0.0136015650,1,2025-11-07 08:24:24
Kokkos (simple),1000,0.0000213310,1,2025-11-07 08:26:11
Kokkos (simple),10000,0.0000104200,1,2025-11-07 08:26:11
Kokkos (simple),100000,0.0000098900,1,2025-11-07 08:26:11
Kokkos (simple),1000000,0.0000144600,1,2025-11-07 08:26:11
Kokkos (simple),10000000,0.0001673220,1,2025-11-07 08:26:11
Kokkos (simple),100000000,0.0013773520,1,2025-11-07 08:26:11
Kokkos (simple),1000000000,0.0136034540,1,2025-11-07 08:26:11
Kokkos (KokkosBLAS),1000,0.0000113200,1,2025-11-07 08:26:11
Kokkos (KokkosBLAS),10000,0.0000100300,1,2025-11-07 08:26:11
Kokkos (KokkosBLAS),100000,0.0000140700,1,2025-11-07 08:26:11
Kokkos (KokkosBLAS),1000000,0.0000144700,1,2025-11-07 08:26:11
Kokkos (KokkosBLAS),10000000,0.0001646720,1,2025-11-07 08:26:11
