Name,Points,Time,CorrectResult,Timestamp
ROCm (simple),1000000,0.0001529120,1,2025-11-07 07:13:37
ROCm (simple),10000000,0.0003830830,1,2025-11-07 07:13:37
ROCm (simple),100000000,0.0005934150,1,2025-11-07 07:13:37
ROCm (simple),1000000000,0.0037928190,1,2025-11-07 07:13:37
ROCm (rocBLAS),1000,0.0053889210,1,2025-11-07 07:13:37
ROCm (rocBLAS),10000,0.0059703760,1,2025-11-07 07:13:37
ROCm (rocBLAS),100000,0.005585,1,2025-11-02 15:53:17
ROCm (rocBLAS),1000000,0.0055644230,1,2025-11-07 07:13:37
ROCm (rocBLAS),10000000,0.0056351130,1,2025-11-07 07:13:37
ROCm (rocBLAS),100000000,0.0056420930,1,2025-11-07 07:13:37
ROCm (rocBLAS),1000000000,0.0086053340,1,2025-11-07 07:13:37
ROCm (simple),1000,0.0000212100,1,2025-11-07 07:15:52
ROCm (simple),10000,0.0000197000,1,2025-11-07 07:15:52
ROCm (simple),100000,0.000031,1,2025-11-02 15:53:17
ROCm (simple),1000000,0.0000932700,1,2025-11-07 07:15:52
ROCm (simple),10000000,0.0003352620,1,2025-11-07 07:15:52
ROCm (simple),100000000,0.0006010940,1,2025-11-07 07:15:52
ROCm (simple),1000000000,0.0036812880,1,2025-11-07 07:15:52
ROCm (rocBLAS),1000,0.0056285920,1,2025-11-07 07:15:52
ROCm (rocBLAS),10000,0.0057643240,1,2025-11-07 07:15:52
ROCm (rocBLAS),100000,0.004776,1,2025-11-02 15:58:10
ROCm (rocBLAS),1000000,0.0056537730,1,2025-11-07 07:15:52
ROCm (rocBLAS),10000000,0.0056818930,1,2025-11-07 07:15:52
ROCm (rocBLAS),100000000,0.0056536330,1,2025-11-07 07:15:52
ROCm (rocBLAS),1000000000,0.0086091250,1,2025-11-07 07:15:52
ROCm (simple),1000,0.0000185200,1,2025-11-07 07:18:07
ROCm (simple),10000,0.0000182800,1,2025-11-07 07:18:07
ROCm (simple),100000,0.000038,1,2025-11-02 15:58:10
ROCm (simple),1000000,0.0001625610,1,2025-11-07 07:18:07
ROCm (simple),10000000,0.0003848930,1,2025-11-07 07:18:07
ROCm (simple),100000000,0.0005943450,1,2025-11-07 07:18:07
ROCm (simple),1000000000,0.0036855770,1,2025-11-07 07:18:07
ROCm (rocBLAS),1000,0.0052781300,1,2025-11-07 07:18:07
ROCm (rocBLAS),10000,0.0055551110,1,2025-11-07 07:18:07
ROCm (rocBLAS),100000,0.005351,1,2025-11-02 16:03:02
ROCm (rocBLAS),1000000,0.0058236640,1,2025-11-07 07:18:07
ROCm (rocBLAS),10000000,0.0056595030,1,2025-11-07 07:18:07
ROCm (rocBLAS),100000000,0.0054730210,1,2025-11-07 07:18:07
ROCm (rocBLAS),1000000000,0.0086085650,1,2025-11-07 07:18:07
ROCm (simple),1000,0.0000197600,1,2025-11-07 07:20:21
ROCm (simple),10000,0.0000194800,1,2025-11-07 07:20:21
ROCm (simple),100000,0.000036,1,2025-11-02 16:03:02
ROCm (simple),1000000,0.0001661310,1,2025-11-07 07:20:21
ROCm (simple),10000000,0.0003489020,1,2025-11-07 07:20:21
ROCm (simple),100000000,0.0006095550,1,2025-11-07 07:20:21
ROCm (simple),1000000000,0.0036923180,1,2025-11-07 07:20:21
ROCm (rocBLAS),1000,0.0051639490,1,2025-11-07 07:20:21
ROCm (rocBLAS),10000,0.0054936220,1,2025-11-07 07:20:21
ROCm (rocBLAS),100000,0.005418,1,2025-11-02 16:07:55
ROCm (rocBLAS),1000000,0.0055989720,1,2025-11-07 07:20:21
ROCm (rocBLAS),10000000,0.0054981410,1,2025-11-07 07:20:21
ROCm (rocBLAS),100000000,0.0054115110,1,2025-11-07 07:20:21
ROCm (rocBLAS),1000000000,0.0085463550,1,2025-11-07 07:20:21
ROCm (simple),1000,0.0000198800,1,2025-11-07 07:22:36
ROCm (simple),10000,0.0000204910,1,2025-11-07 07:22:36
ROCm (simple),100000,0.000033,1,2025-11-02 16:07:55
ROCm (simple),1000000,0.0001633710,1,2025-11-07 07:22:36
ROCm (simple),10000000,0.0003918430,1,2025-11-07 07:22:36
ROCm (simple),100000000,0.0006008950,1,2025-11-07 07:22:36
ROCm (simple),1000000000,0.0036260370,1,2025-11-07 07:22:36
ROCm (rocBLAS),1000,0.0057526540,1,2025-11-07 07:22:36
ROCm (rocBLAS),10000,0.0057755240,1,2025-11-07 07:22:36
