Name,Points,Time,CorrectResult,Timestamp
ROCm + OpenMP (no UPM),1000,0.0570372160,1,2025-11-07 07:12:03
ROCm + OpenMP (no UPM),10000,0.0598534170,1,2025-11-07 07:12:03
ROCm + OpenMP (no UPM),100000,0.1367722600,1,2025-11-07 07:12:03
ROCm + OpenMP (no UPM),1000000,0.1756643810,1,2025-11-07 07:12:03
ROCm + OpenMP (no UPM),10000000,1.1365305930,1,2025-11-07 07:12:03
ROCm + OpenMP (no UPM),100000000,11.0944637660,1,2025-11-07 07:12:03
ROCm + OpenMP (no UPM),1000,0.0560630480,1,2025-11-07 07:14:18
ROCm + OpenMP (no UPM),10000,0.0587609080,1,2025-11-07 07:14:18
ROCm + OpenMP (no UPM),100000,0.1287241210,1,2025-11-07 07:14:18
ROCm + OpenMP (no UPM),1000000,0.1776982450,1,2025-11-07 07:14:18
ROCm + OpenMP (no UPM),10000000,1.1373550140,1,2025-11-07 07:14:18
ROCm + OpenMP (no UPM),100000000,11.0992157970,1,2025-11-07 07:14:18
ROCm + OpenMP (no UPM),1000,0.0545849780,1,2025-11-07 07:16:33
ROCm + OpenMP (no UPM),10000,0.0572470670,1,2025-11-07 07:16:33
ROCm + OpenMP (no UPM),100000,0.1243094880,1,2025-11-07 07:16:33
ROCm + OpenMP (no UPM),1000000,0.1738868590,1,2025-11-07 07:16:33
ROCm + OpenMP (no UPM),10000000,1.1356600300,1,2025-11-07 07:16:33
ROCm + OpenMP (no UPM),100000000,11.0956976100,1,2025-11-07 07:16:33
ROCm + OpenMP (no UPM),1000,0.0565462250,1,2025-11-07 07:18:47
ROCm + OpenMP (no UPM),10000,0.0597017090,1,2025-11-07 07:18:47
ROCm + OpenMP (no UPM),100000,0.1319130700,1,2025-11-07 07:18:47
ROCm + OpenMP (no UPM),1000000,0.1701037870,1,2025-11-07 07:18:47
ROCm + OpenMP (no UPM),10000000,1.1389520490,1,2025-11-07 07:18:47
ROCm + OpenMP (no UPM),100000000,11.1019468170,1,2025-11-07 07:18:47
ROCm + OpenMP (no UPM),1000,0.0534946640,1,2025-11-07 07:21:02
ROCm + OpenMP (no UPM),10000,0.0581755990,1,2025-11-07 07:21:02
ROCm + OpenMP (no UPM),100000,0.1348651890,1,2025-11-07 07:21:02
ROCm + OpenMP (no UPM),1000000,0.1452613070,1,2025-11-07 07:21:02
ROCm + OpenMP (no UPM),10000000,1.1125996540,1,2025-11-07 07:21:02
ROCm + OpenMP (no UPM),100000000,11.0795808480,1,2025-11-07 07:21:02
ROCm + OpenMP (no UPM),1000,0.0550003470,1,2025-11-07 07:23:17
ROCm + OpenMP (no UPM),10000,0.0592336190,1,2025-11-07 07:23:17
ROCm + OpenMP (no UPM),100000,0.1262269770,1,2025-11-07 07:23:17
ROCm + OpenMP (no UPM),1000000,0.1719278040,1,2025-11-07 07:23:17
ROCm + OpenMP (no UPM),10000000,1.1372382750,1,2025-11-07 07:23:17
ROCm + OpenMP (no UPM),100000000,11.0998359760,1,2025-11-07 07:23:17
ROCm + OpenMP (no UPM),1000,0.0546935380,1,2025-11-07 07:25:31
ROCm + OpenMP (no UPM),10000,0.0586102290,1,2025-11-07 07:25:31
ROCm + OpenMP (no UPM),100000,0.1280991530,1,2025-11-07 07:25:31
ROCm + OpenMP (no UPM),1000000,0.1713875310,1,2025-11-07 07:25:31
ROCm + OpenMP (no UPM),10000000,1.1352563080,1,2025-11-07 07:25:31
ROCm + OpenMP (no UPM),100000000,11.0795081460,1,2025-11-07 07:25:31
ROCm + OpenMP (no UPM),1000,0.0547957070,1,2025-11-07 07:27:46
ROCm + OpenMP (no UPM),10000,0.0614952070,1,2025-11-07 07:27:46
ROCm + OpenMP (no UPM),100000,0.1374681840,1,2025-11-07 07:27:46
ROCm + OpenMP (no UPM),1000000,0.1764884710,1,2025-11-07 07:27:46
ROCm + OpenMP (no UPM),10000000,1.1372323820,1,2025-11-07 07:27:46
ROCm + OpenMP (no UPM),100000000,11.0964119140,1,2025-11-07 07:27:46
ROCm + OpenMP,1000,0.0120278720,1,2025-11-07 07:29:38
ROCm + OpenMP,10000,0.0121523420,1,2025-11-07 07:29:38
ROCm + OpenMP,100000,0.0159075100,1,2025-11-07 07:29:38
ROCm + OpenMP,1000000,0.0659795810,1,2025-11-07 07:29:38
ROCm + OpenMP,10000000,0.5102844400,1,2025-11-07 07:29:38
ROCm + OpenMP,100000000,2.8253665270,1,2025-11-07 07:29:38
ROCm + OpenMP,1000,0.0120315920,1,2025-11-07 07:29:53
ROCm + OpenMP,10000,0.0120974920,1,2025-11-07 07:29:53
